name,slug,area_name,address,nearest_station,description,website_url,source_url,prefecture,city,google_place_id,is_approved,is_active
IHI STAGE AROUND TOKYO,ihi-stage-around-tokyo,江東区,東京都江東区豊洲6-4-25,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,江東区,,true,true
IHIステージアラウンド東京〔0〕,ihiステージアラウンド東京-0,江東区,東京都江東区豊洲6-4-25,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,江東区,,true,true
IMAホール,imaホール,練馬区,東京都練馬区光が丘5-1-1 IMA4F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,練馬区,,true,true
IMM THEATER,imm-theater,文京区,東京都文京区後楽1-3-53,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,文京区,,true,true
JAZZ RESTAURANT SATIN DOLL,jazz-restaurant-satin-doll,港区,東京都港区六本木6-1-8 グリーンビル 5F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,港区,,true,true
JOY JOY STATION〔ＧＯＧＯシアター〕,joy-joy-station-gogoシアター,練馬区,東京都練馬区桜台1-2-8 桜台マンションB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,練馬区,,true,true
JOY JOYS TATION〔ジョイジョイシアター〕,joy-joys-tation-ジョイジョイシアター,練馬区,東京都練馬区桜台1-2-8 桜台マンションB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,練馬区,,true,true
JR東日本アートセンター 四季劇場〔春〕,jr東日本アートセンター-四季劇場-春,港区,東京都港区海岸1-10-48,,,https://www.shiki.jp/theatres/gr/shiki/,https://www.shiki.jp/theatres/gr/shiki/,東京都,港区,,true,true
JR東日本アートセンター 四季劇場〔秋〕,jr東日本アートセンター-四季劇場-秋,港区,東京都港区海岸1-10-48,,,https://www.shiki.jp/theatres/gr/shiki/,https://www.shiki.jp/theatres/gr/shiki/,東京都,港区,,true,true
JR東日本アートセンター 自由劇場,jr東日本アートセンター-自由劇場,港区,東京都港区海岸1-10-53,,,https://www.shiki.jp/theatres/4008/,https://www.shiki.jp/theatres/4008/,東京都,港区,,true,true
JZ Brat SOUND OF TOKYO,jz-brat-sound-of-tokyo,渋谷区,東京都渋谷区桜丘町26-1 セルリアンタワー東急ホテル2F,,総座席数 95席,http://www.jzbrat.com/,http://www.jzbrat.com/,東京都,渋谷区,,true,true
Jazz Dining B-flat,jazz-dining-b-flat,港区,東京都港区赤坂6-6-4 赤坂栄ビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,港区,,true,true
K2 studio,k2-studio,調布市,東京都調布市仙川町1-27-24 K2 ビルディングB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,調布市,,true,true
KATA,kata,渋谷区,東京都渋谷区東3-16-6 LIQUIDROOM 2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
KFC Hall & Rooms〔KFC Hall〕,kfc-hall-rooms-kfc-hall,墨田区,東京都墨田区横網1-6-1,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,墨田区,,true,true
Karura Hall,karura-hall,世田谷区,東京都世田谷区経堂3-16-12,,総座席数 70席,http://www.karurahall.com/,http://www.karurahall.com/,東京都,世田谷区,,true,true
LIVE CAFE 弁天,live-cafe-弁天,中野区,東京都中野区本町4-39-7 ＴＮビルＢ1Ｆ,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,中野区,,true,true
LIVE GARAGE 秋田犬（あきたいぬ）,live-garage-秋田犬-あきたいぬ,千代田区,東京都千代田区岩本町3-7-11 神田KSビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,千代田区,,true,true
LIVE HOUSE BUDDY,live-house-buddy,練馬区,東京都練馬区旭丘1-77-8 双葉会館B2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,練馬区,,true,true
LIVE HOUSE Kanademia,live-house-kanademia,杉並区,東京都杉並区梅里1-7-21 15ビルＢ1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,杉並区,,true,true
LIVE HOUSE 国分寺 MORGANA,live-house-国分寺-morgana,国分寺市,東京都国分寺市本多1-5-4 宝ビルＢ1Ｆ,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,国分寺市,,true,true
LIVE HOUSE 曼荼羅,live-house-曼荼羅,武蔵野市,東京都武蔵野市吉祥寺南町1-5-2,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,武蔵野市,,true,true
LIVE IN ARUTOBENRI,live-in-arutobenri,江戸川区,東京都江戸川区平井5-4-14,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,江戸川区,,true,true
LIVE THEATER ORPHEUS,live-theater-orpheus,江戸川区,東京都江戸川区西小岩1-27-16 オルフェウスビル2Ｆ,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,江戸川区,,true,true
LOFT9 Shibuya,loft9-shibuya,渋谷区,東京都渋谷区円山町1-5 KINOHAUS 1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
LUMINE 0〔スタジオ1〕,lumine-0-スタジオ1,渋谷区,東京都渋谷区千駄ヶ谷5-24-55,,総座席数 110席／なし,http://www.lumine.ne.jp/luminezero/,http://www.lumine.ne.jp/luminezero/,東京都,渋谷区,,true,true
LUMINE 0〔スタジオ2〕,lumine-0-スタジオ2,渋谷区,東京都渋谷区千駄ヶ谷5-24-55,,総座席数 110席／なし,http://www.lumine.ne.jp/luminezero/,http://www.lumine.ne.jp/luminezero/,東京都,渋谷区,,true,true
LUMINE 0〔ホール〕,lumine-0-ホール,渋谷区,東京都渋谷区千駄ヶ谷5-24-55,,総座席数 368席／なし,http://www.lumine.ne.jp/luminezero/,http://www.lumine.ne.jp/luminezero/,東京都,渋谷区,,true,true
Live & BAR Nutty's,live-bar-nutty-s,町田市,東京都町田市原町田5-5-15 メゾン原町田Ｂ1Ｆ,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,町田市,,true,true
Live Spot Terra 西荻窪,live-spot-terra-西荻窪,杉並区,東京都杉並区西荻北3-22-20 坂巻ビル1Ｆ,,なし,http://www.wood-corp.com/terra/index.html,http://www.wood-corp.com/terra/index.html,東京都,杉並区,,true,true
MANHOLE浅草橋,manhole浅草橋,台東区,東京都台東区浅草橋1-13-6 浅草橋STビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,台東区,,true,true
Mt.RAINIER HALL SHIBUYA PLEASURE PLEASURE,mt-rainier-hall-shibuya-pleasure-pleasure,渋谷区,東京都渋谷区道玄坂2-29-5 渋谷プライム6F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
Music inn Uruma,music-inn-uruma,小金井市,東京都小金井市本町6-5-3 シャトー小金井B1,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,小金井市,,true,true
NEW PIER HALL,new-pier-hall,港区,東京都港区海岸1-11-1 ニューピア竹芝ノースタワー1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,港区,,true,true
NHKホール,nhkホール,渋谷区,東京都渋谷区神南2-2-1,,総座席数 3601席／なし,http://www.nhk-sc.or.jp/nhk_hall/index.html,http://www.nhk-sc.or.jp/nhk_hall/index.html,東京都,渋谷区,,true,true
Neo LiveHouse 新宿 SACT!,neo-livehouse-新宿-sact,新宿区,東京都新宿区新宿6-28-8 ラ・ベルティ新宿Ｂ1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
OFF・OFFシアター,off-offシアター,世田谷区,東京都世田谷区北沢2-11-8 TAROビル3F,,,http://www.honda-geki.com/offoff.html,http://www.honda-geki.com/offoff.html,東京都,世田谷区,,true,true
OKUBO ＨＯＴ ＳＨＯＴ,okubo-hot-shot,新宿区,東京都新宿区百人町1-17-7 大久保ビルＡ館Ｂ1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
PARCO劇場〔パルコ劇場〕,parco劇場-パルコ劇場,渋谷区,東京都渋谷区宇田川15-1 渋谷パルコ8F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
Performing Gallery & Cafe 絵空箱,performing-gallery-cafe-絵空箱,新宿区,東京都新宿区山吹町361 誠志堂ビル1-2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
Quarter Note,quarter-note,新宿区,東京都新宿区百人町1-11-29 ARSビルB2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
RUBY ROOM,ruby-room,渋谷区,東京都渋谷区道玄坂2-25-17 カスミビル,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
Restaurant Bar CAY,restaurant-bar-cay,港区,東京都港区南青山5-6-23 SPIRAL B1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,港区,,true,true
RockyTop,rockytop,中央区,東京都中央区銀座7-8-19 東京ビル3F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,中央区,,true,true
S&Dたまぐーセンター（青梅市文化交流センター）〔多目的ホール〕,s-dたまぐーセンター-青梅市文化交流センター-多目的ホール,青梅市,東京都青梅市上町374,,総座席数 271席／なし,https://www.city.ome.tokyo.jp/site/ome-tky/3161.html,https://www.city.ome.tokyo.jp/site/ome-tky/3161.html,東京都,青梅市,,true,true
S&D秋川キララホール,s-d秋川キララホール,あきる野市,東京都あきる野市秋川1-16-1,,総座席数 702席,https://akigawa-kirarahall.jp/,https://akigawa-kirarahall.jp/,東京都,あきる野市,,true,true
S.U.B Tokyo,s-u-b-tokyo,中野区,東京都中野区本町2-28-11 不二ハイツB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,中野区,,true,true
SHIBUYA FOWS,shibuya-fows,渋谷区,東京都渋谷区宇田川町12-7,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
STRAWBERRY FIELDS,strawberry-fields,世田谷区,東京都世田谷区上馬4-11-20 上馬パピリオンB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,世田谷区,,true,true
Sophia Saal Salon,sophia-saal-salon,北区,東京都北区中里1-26-10,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,北区,,true,true
Space emo池袋,space-emo池袋,豊島区,東京都豊島区西池袋3-29-4 ジェスト7ビル1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,豊島区,,true,true
Space 早稲田,space-早稲田,新宿区,東京都新宿区早稲田町74 ビューロー早稲田B1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
Special Colors,special-colors,中野区,東京都中野区新井5-9-1 アーバンハイム津嶋地下,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,中野区,,true,true
Spotify O-EAST,spotify-o-east,渋谷区,東京都渋谷区道玄坂2-4-8 2F,,,http:s//shibuya-o.com/east,http:s//shibuya-o.com/east,東京都,渋谷区,,true,true
Spotify O-WEST〔Spotify O-WEST〕,spotify-o-west-spotify-o-west,渋谷区,東京都渋谷区円山町2-3,,,https://shibuya-o.com/west/,https://shibuya-o.com/west/,東京都,渋谷区,,true,true
Spotify O-nest,spotify-o-nest,渋谷区,東京都渋谷区円山町2-3 O-WESTビル5.6F,,,https://shibuya-o.com/nest,https://shibuya-o.com/nest,東京都,渋谷区,,true,true
Stage House 渋谷La.mama〔渋谷La.mama〕,stage-house-渋谷la-mama-渋谷la-mama,渋谷区,東京都渋谷区道玄坂1-15-3 プリメーラ道玄坂B1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
Studio Chez Claude,studio-chez-claude,江東区,東京都江東区森下1-5-4 アロンジェ森下201,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,江東区,,true,true
Studio K〔Studio2〕,studio-k-studio2,杉並区,東京都杉並区高円寺南4-39-17,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,杉並区,,true,true
Studio K〔Studio3〕,studio-k-studio3,杉並区,東京都杉並区高円寺南4-39-17,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,杉並区,,true,true
TACHIKAWA STAGE GARDEN〔0〕,tachikawa-stage-garden-0,立川市,東京都立川市緑町3-3 N1,,総座席数 2448席／なし,http://www.t-sg.jp/,http://www.t-sg.jp/,東京都,立川市,,true,true
TBS赤坂ACTシアター,tbs赤坂actシアター,港区,東京都港区赤坂5-3-2 赤坂サカス内,,総座席数 1324席,http://www.tbs.co.jp/act/,http://www.tbs.co.jp/act/,東京都,港区,,true,true
TFTビル〔TFTホール1000〕,tftビル-tftホール1000,江東区,東京都江東区有明3-4-10 TFTビル西館2F,,総座席数 1000席,https://www.bigsight.jp/organizer/buildings/tft/facilities/tfthall/,https://www.bigsight.jp/organizer/buildings/tft/facilities/tfthall/,東京都,江東区,,true,true
TFTビル〔TFTホール300〕,tftビル-tftホール300,江東区,東京都江東区有明3-4-10 TFTビル西館2F,,総座席数 300席,https://www.bigsight.jp/organizer/buildings/tft/facilities/tfthall/#anc-03,https://www.bigsight.jp/organizer/buildings/tft/facilities/tfthall/#anc-03,東京都,江東区,,true,true
TFTビル〔TFTホール500〕,tftビル-tftホール500,江東区,東京都江東区有明3-4-10 TFTビル西館2F,,総座席数 500席,https://www.bigsight.jp/organizer/buildings/tft/facilities/tfthall/#anc-02,https://www.bigsight.jp/organizer/buildings/tft/facilities/tfthall/#anc-02,東京都,江東区,,true,true
THE GRAND HALL,the-grand-hall,港区,東京都港区港南2-16-4 品川グランドセントラルタワー3F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,港区,,true,true
THEATER MILANO-Za〔THEATER MILANO-Za〕,theater-milano-za-theater-milano-za,新宿区,東京都新宿区歌舞伎町一丁目29番1号 東急歌舞伎町タワー6階,,総座席数 907席,https://milano-za.jp/,https://milano-za.jp/,東京都,新宿区,,true,true
TODA BULDING,toda-bulding,中央区,東京都中央区京橋1-7-1,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,中央区,,true,true
TOGI BAR,togi-bar,渋谷区,東京都渋谷区本町4-19-1 B1F,,総座席数 90席／なし,http://togibar.com/,http://togibar.com/,東京都,渋谷区,,true,true
TOKYO FM ホール,tokyo-fm-ホール,千代田区,東京都千代田区麹町1-7 FMセンター2F,,総座席数 308席／なし,www.tfmhall.com,www.tfmhall.com,東京都,千代田区,,true,true
TOKYO NODE〔TOKYO NODE HALL〕,tokyo-node-tokyo-node-hall,港区,東京都港区虎ノ門二丁目６番２号,,,https://www.tokyonode.jp/,https://www.tokyonode.jp/,東京都,港区,,true,true
TOPPAN ホール〔TOPPAN ホール〕,toppan-ホール-toppan-ホール,文京区,東京都文京区水道1-3-3,,総座席数 408席,https://www.toppanhall.com/,https://www.toppanhall.com/,東京都,文京区,,true,true
TOYOTA ARENA TOKYO,toyota-arena-tokyo,江東区,東京都江東区青海一丁目3番1号,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,江東区,,true,true
Tokyo Concerts Lab.,tokyo-concerts-lab,新宿区,東京都新宿区西早稲田２-３-１８,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
UDX AKIHABARA SPACE〔NEXT-1〕,udx-akihabara-space-next-1,千代田区,東京都千代田区外神田４－１４－１,,総座席数 180席,udx-akibaspace.jp/gallery-n/,udx-akibaspace.jp/gallery-n/,東京都,千代田区,,true,true
UDX AKIHABARA SPACE〔NEXT-2〕,udx-akihabara-space-next-2,千代田区,東京都千代田区外神田４－１４－１,,総座席数 120席,udx-akibaspace.jp/gallery-n/,udx-akibaspace.jp/gallery-n/,東京都,千代田区,,true,true
